,ID,Created_at,Location,text,label
845966,149206,5/1/2011 21:05,42.23098 93.49701,You know how easy it is to love you?! Like oh my god! Breathe taking and stunning.,1
846143,149239,5/9/2011 21:50,42.27167 93.52337,When your heart is broken  its like it has been ripped out and stomped on. You can't breathe  you don't want to eat  you can't function.,1
846330,149264,5/3/2011 7:21,42.26046 93.44429,How depressing is it that the only happy place I have right now is in a tub of cold water  stupid sunburn! Cayman your killin me here! -,1
846417,149284,5/4/2011 22:00,42.24071 93.34364,Wii Fit running exercise is basically doing Flashdance 80's running for 3-5 minutes. Need one-shoulder sweatshirt  STAT.,1
846449,149286,5/12/2011 19:50,42.28169 93.4395,did not sleep well last night and have a dull headache today. hope it is gone tomorrow.,1
846508,149305,5/2/2011 3:01,42.19147 93.53935,It's quite cold in Rostov today. A good chance to wear my legendary Sheffield Hallam scarf:),1
846527,149307,5/10/2011 16:57,42.21181 93.39796,needs to go to sleep  but the stupid hacking cough is causing me issues. Grrr...,1
846633,149322,5/6/2011 21:13,42.26872 93.53935,I want a pet dragon to protect me and breathe fire at people who bullies my friends & i!,1
847326,149424,5/9/2011 12:12,42.22272 93.36241,headache is finally gone. i have figured out the cause too!,1
847504,149448,5/8/2011 10:32,42.29083 93.26016,The session is approaching its end  #46  1 and 22 #Lamborghini Super Trofeo cars are still up front  while the sun is out now at #SPA24,1
847709,149490,5/1/2011 7:34,42.2525 93.32607,Enjoying some Starbucks VIA  the iced version  with some almond milk...maybe it's a caffeine headache.,1
847763,149500,5/1/2011 3:43,42.17348 93.41513,Now it's time to hold my breath and jump into this ocean of sadness..but life goes on,1
847781,149502,5/13/2011 1:58,42.27108 93.3045,Remember there is a Hand that is reaching for yours It's up to you to grab hold of it #God #Jesus,1
847847,149509,4/30/2011 20:53,42.22302 93.33046,Wow can't believe it's August and senior year is rapidly approaching... Time to get on my game and stay focused,1
847901,149517,5/10/2011 5:53,42.22655 93.36441,is U  whatever u want shawty I'll give iit tooo u  ur world is my woorld  and my fight is ur fight and my breath is ur breath  when u'r,1
847973,149528,5/6/2011 3:54,42.19854 93.29891,I want to breath smoke,1
848047,149540,5/3/2011 1:48,42.2239 93.33405,I think I surely gonna fail chemistry! I totally dun understand what ms Ee is teaching!,1
848276,149582,5/9/2011 11:06,42.27963 93.54215,flutter #newtwitter padahal ru belajar udah ada ginian,1
848708,149644,5/6/2011 21:40,42.23894 93.34843,My brother woke up just now and he was like ' Why so cold ? ' Everyone now is with their jakcets/sweater on ^_^ Plus my grandpa .,1
848847,149678,5/14/2011 6:22,42.21859 93.35323,3 more stops b4 reaching pasir ris&gt;.&lt;,1
848851,149679,5/8/2011 9:24,42.21211 93.37839,Like I always say behind every donkey is a fire breathing dragon..lol donkey  yu crack me up,1
848899,149685,5/16/2011 17:59,42.21063 93.33126,I wonder if its cold enough to put flannel sheets on my bed yet.  Hmm.,1
848913,149690,5/13/2011 4:08,42.21535 93.38718,if you are going to call me block   and breath heavy be prepared that i love to talk a call is opportunity to talk i dont care who you a,1
849676,149806,4/30/2011 10:53,42.21712 93.40235,Is amazed at the power of milk to kill heartburn,1
849791,149830,5/13/2011 7:40,42.22302 93.47345,CROWD PLEASERS; Fangs and Other Fluff  Completely Guilt Free,1
849944,149846,5/12/2011 7:16,42.26076 93.49582,I wanna try a new drink at starbucks but I want somethin that's cold and not a frappacino hmm any ideas tweeple??,1
850159,149886,5/13/2011 13:24,42.20975 93.3684,Hey cold air in my car. It is so nice to finally meet you.,1
850500,149945,5/6/2011 5:05,42.27049 93.26535,Dude is preaching my autobiography! #getouttamylife...,1
850797,149991,5/15/2011 20:54,42.21329 93.38718,THE ETHICIST; A Facebook Teaching Moment,1
850951,150020,5/7/2011 5:10,42.24366 93.29012,A cold bud light and a warm fire with the mountains in the background I'm blessed,1
850996,150025,5/7/2011 1:00,42.27609 93.25817,I hate everything on the radio. With the exception of My Chemical Romance  Coldplay  The Fray  and a few others..,1
851197,150059,5/14/2011 15:10,42.20857 93.34644,monday thou art a dagger in my back. stress level spiked pre-noon. stress headache  bp soaring. my current mood? ill as a snake.,1
851327,150078,5/16/2011 21:51,42.23569 93.33805,really want my hotlife sweatshirt to get here  its cold in ohio!,1
851526,150108,5/9/2011 6:12,42.2124 93.54135,I caught a flu bug from the same place  the 2nd time! Monash library's air vent is uber polluted!! It sux to feel sucky on a Sunday nigh,1
851530,150108,5/4/2011 6:13,42.26488 93.46346,In no particular order: TAYG is mindless fluff for the lowest common demoninator and considering the talent  should be SO much cleverer.,1
851691,150151,5/13/2011 21:13,42.21565 93.372,A kiss is a lovely trick designed by nature to stop speech when words become superfluous.,1
851701,150151,5/5/2011 21:16,42.264 93.22821,Today I have to wear many different hats which is going to cause me a few headaches. I have a solution. I will buy more hats.,1
851703,150151,4/30/2011 21:18,42.21594 93.36561,Alois is vomiting up blood.,1
851862,150173,5/3/2011 1:14,42.24336 93.51139,a few updates...I caught glandular fever from this chick  which was really not good. my spleen is swollen and I can't train for 5 weeks,1
851874,150174,5/1/2011 18:09,42.19854 93.35003,#dontyoujusthateitwhen somebodys breath is stinkin and all you can do is jus look away cuz u in a room full of ppl?,1
852353,150255,5/10/2011 8:19,42.25899 93.51978,I think I finally ready to wake up. My headache is gone.,1
852473,150278,5/4/2011 11:55,42.22596 93.32527,When your intellect comes in conflict with the teachings of God  choose to not cast the seed out.  #ldsconf,1
852684,150316,5/14/2011 18:42,42.23039 93.35562,Starting Day 2 of Tonsillitis recovery. All I can do is sip on fluids and go back to sleep....BORING!!!!,1
852816,150338,5/5/2011 20:15,42.16994 93.46107,Cold Rush,1
852819,150340,5/3/2011 9:23,42.2012 93.29092,I'm cold... About to sit in front of this electric heater & start a fire. #smores,1
852893,150351,5/10/2011 15:28,42.20031 93.45787,going to learn how to breath fire....and then join a circus and be happy among freaks and outcasts,1
852999,150367,5/7/2011 18:11,42.23569 93.3692,This Was The Worst Day Ever. My Head Killin'  I Been Crying Majority Of The Day My Grandma Not Doing Good  && I Got The Worst Cramps Eve,1
853066,150386,5/13/2011 21:36,42.23393 93.36241,#DontYouJustHateItWhen YOU TALKING TO SOMEBODY AND THEY BREATH STANK...IT SEEMS LIKE THE PEOPLE WIT THE WORST BREATH USE THE MOST SYLLAB,1
853096,150390,5/6/2011 6:10,42.24837 93.26416,I feel so cold. Plus  my sister is already sleeping now. So  I've nobody to talk to. Shes sick.,1
853280,150417,5/15/2011 2:35,42.20474 93.34404,bamster how are you your coffee is cold 3 hours ago ...,1
853509,150455,5/9/2011 17:37,42.29083 93.22342,And if she's not taking the piss with the 5am start  she's now watching that nauseating dinosaur idiot Barney. I blame her American half,1
853542,150463,4/30/2011 3:35,42.2982 93.46786,headache is starting up again. and i i,1
853730,150501,5/14/2011 4:21,42.20297 93.39157,is teaching the kitty new trick  cause the dog is psycho HAHAHAHA shtupid Tiny,1
853741,150504,5/8/2011 22:45,42.28493 93.34004,H2O is hot water  and CO2 is cold water. ~Kids,1
853777,150510,5/9/2011 9:56,42.22272 93.36601,Home. Home again. I like to be here when I can. When I come home cold and tired  it's good to warm my bones beside the fire.,1
853874,150525,5/1/2011 2:05,42.21122 93.39716,Good morning twoops...hope all is well....not sure y the heck i coughing so...cho,1
854084,150561,5/5/2011 16:35,42.20798 93.32806,oh the ground is so hard and cold. i cant wait to see adam! I didnt get to talk to her today. :(,1
854520,150649,5/8/2011 18:00,42.24631 93.32886,In the (very) cold light of day  a big 3 points for The Arsenal at Villa. Far from perfect but equally far from disaster.,1
854594,150667,5/2/2011 22:14,42.218 93.34484,Mom's teaching me to read. SIT is easy.,1
854596,150667,5/10/2011 22:14,42.20739 93.35283,A kiss is a lovely trick  designed by nature  to stop words when speech becomes superfluous.,1
855322,150793,5/10/2011 3:36,42.23157 93.33365,RP: Yeah  absolutely. Christmas is all about artifice. For me its more of a winter festival in the coldest part of the year #tatetwinter,1
855507,150830,5/11/2011 3:48,42.22626 93.34284,Beyond this world Is what is always breathing,1
855588,150843,5/1/2011 18:35,42.24307 93.45068,MY BREATH.....IS YOUR BREATH.,1
855609,150848,5/9/2011 8:25,42.24808 93.54614,It is so cold in this pew,1
855630,150853,5/1/2011 18:51,42.22479 93.37,Is at the Best Buy softball game. It's cold :x,1
855785,150882,5/3/2011 12:52,42.20503 93.37919,my Aunt Lurline used 2 make Hot toddy's if u had cramps. Now Usher and Jay-Z make a song called Hot Toddy. the song is hot though aint i,1
855788,150882,5/14/2011 12:52,42.22331 93.35402,Is the otha side of ya bed cold.can I keep it warm for u,1
855929,150904,5/7/2011 9:42,42.23982 93.35283,Fever Ray &lt;3,1
855973,150910,5/4/2011 18:19,42.24248 93.33525,Ow ow ow curse this stupid cough! My lungs are on fire!,1
856067,150929,5/1/2011 17:45,42.29201 93.29251,Has a headache and really tired. This is my last tweet... for now,1
856297,150982,5/3/2011 0:40,42.2242 93.37559,In winter's absence I had forgotten how much I cherrish sunny  cold days. Plus it allows me an excuse to sport my favorite hat. Win win.,1
856547,151039,5/1/2011 23:55,42.22331 93.37439,I got the fever of the Saturday night,1
856620,151052,5/1/2011 2:28,42.24041 93.44908,The only thing stronger than a mother's love is a garlic breath,1
856686,151069,5/14/2011 20:46,42.22567 93.38238,The C3 homework is killing me. It took me the whole Sunday to finish it and I am having headache now -.-,1
856834,151110,5/8/2011 17:57,42.287 93.22821,lmfao SB's secured with chains and shackles along with his Fire Breathing Dragon and someone from Haines St. lmfao,1
856852,151112,5/9/2011 17:40,42.22655 93.25217,#breakuplines you're breath is a damage to my health,1
856950,151130,5/1/2011 11:37,42.29289 93.51019,I always flub tweets.,1
857099,151162,5/7/2011 3:03,42.30086 93.49661,What do you read about this: last night sucked. hoping today will be better.. it is so cold outside right now,1
857204,151178,5/2/2011 18:18,42.26429 93.21583,kjadhhadkja Suzuki Tsuta this Work In story here is leaving me breathless FOR. SERIOUS.,1
857281,151203,5/3/2011 1:04,42.23245 93.32686,Saturday Nite Fever' lalalalala...,1
857290,151205,5/16/2011 1:32,42.19825 93.42033,Is it #Leadership if you're not in the trenches with your team? Or is that just coaching? Thoughts? #Question,1
857323,151212,5/15/2011 17:27,42.21535 93.47664,Wolverine victory 20 to o. Despit Missin all American right tackle who was in able to make due to pre menstrual cramps! Lol,1
857440,151237,5/11/2011 2:33,42.19471 93.35482,Xbox Live: lethal visionz is currently Online. Playing Netflix. Watching Dave Attell's Insomniac Tour Uncensored!. (Xbox Live Nation),1
857615,151266,5/14/2011 18:19,42.24454 93.35043,My Ears Cold,1
857766,151304,5/2/2011 0:11,42.21417 93.36601,My hands. Are. So. Cold.,1
857818,151321,5/16/2011 12:12,42.23717 93.34803,#ghettocrayoncolors Monthly Red & Booger Green. -cough-,1
857847,151327,5/11/2011 16:02,42.29761 93.5086,Cold pizza is yummy,1
858189,151372,5/3/2011 5:23,42.241 93.32327,My body is aching but my eyes won't close :(,1
858495,151425,5/13/2011 20:51,42.22154 93.20065,Cough attack while answering a customer's question is the worse!,1
858566,151436,4/30/2011 18:23,42.23717 93.33246,Hidung alahai. Apa yg kau nak ni. 3 bijik paracetamol dah aku telan. Tak load2 jugak. I is need obat kuning. Or  panadol flu max. JAMAL!,1
858701,151455,5/16/2011 16:41,42.23304 93.20544,The patient is sleeping. More fevers. Looking at a couple more days in the hospital,1
858871,151490,5/11/2011 19:19,42.29496 93.24738,Masturbation is a known cure for #Insomnia #fact # random,1
858981,151513,5/7/2011 19:02,42.27343 93.54175,Going to bed after I'm a celeb! Soooo tired and cold!! Everyone pray my trains on tomorrow please! :D,1
859256,151566,5/13/2011 4:16,42.23245 93.32966,Hotel breakfast is dutty & cold.,1
859264,151567,5/7/2011 4:57,42.26488 93.45707,what i'll miss about mountainous and farm regions: the tap water is ice cold and pure  the abundance of tacotimes  the animals  rivers,1
859413,151598,4/30/2011 4:10,42.28199 93.3692,is freezing  it's so cold here.. =(,1
859485,151608,5/9/2011 17:35,42.21771 93.34644,Maybe even build a new city  give us room to BREATHE! Because THAT'S an original idea... #debate #ausvotes,1
859580,151631,4/30/2011 5:58,42.16405 93.41953,1 look is all it takes to send chills down yo spine,1
859654,151645,5/11/2011 21:43,42.16641 93.38917,go to sleep w| a headache.  wake up w| a headache . something is seriously wrong .,1
860181,151732,5/7/2011 22:02,42.24277 93.36002,Wow medicine is funny one minute am freezin n shiverin the next am sweating like a cold tusker.,1
860595,151827,5/2/2011 23:51,42.2239 93.36521,this shins b-side is giving me chills! :O,1
860666,151839,5/3/2011 22:34,42.21329 93.24538,I can't believe how cold it is....,1
860767,151857,5/8/2011 2:17,42.24189 93.34044,a kiss is a lovely trick designed by nature to stop speech when words become superfluous.,1
860860,151871,5/11/2011 18:02,42.2354 93.34564,Gonna try & get to 5 pages tonight. Decided reaching half my goal is not half bad. #oneactplay #fb,1
860973,151884,5/4/2011 2:57,42.23864 93.3676,#DontYouJustHateItWhen so one all in ur face and they breath stank,1
861195,151922,5/7/2011 9:18,42.23009 93.38358,Very cold indeed. There is little grass for the cattle.,1
861317,151948,5/1/2011 3:53,42.17319 93.5086,We were made for each other. He says it in one breath  & tries to take it away in another  but it is almost undeniable. I was made for h,1
861362,151952,5/16/2011 10:26,42.26754 93.2338,is wondering why she's suddenly caring about the lives of a fictional band.  *cough* Gorillaz *cough*,1
861689,152017,5/6/2011 12:51,42.21004 93.38558,I gotta get a cuddle buddy...my bed b to cold,1
861698,152019,5/3/2011 12:07,42.21122 93.37639,You wake up one morning the butterflies stop fluttering and you want her back.. you want to breathe that fire again! -Brandon Flowers,1
861914,152058,5/13/2011 3:25,42.24159 93.45867,Coldstone's ice cream is SUPERB when u're drunk  that was awesome last night,1
862068,152082,5/1/2011 18:06,42.22655 93.30689,This cold is gettin me,1
